source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0030335,positive regulation of cell migration,0.0032503438988245197,True,"""Any process that activates or increases the frequency, rate or extent of cell migration."" [GOC:go_curators]",544,34,8,20972,0.23529411764705882,0.014705882352941176,query_1,"['GO:0016477', 'GO:0030334', 'GO:2000147']"
GO:BP,GO:0002886,regulation of myeloid leukocyte mediated immunity,0.0033194722211158296,True,"""Any process that modulates the frequency, rate, or extent of myeloid leukocyte mediated immunity."" [GOC:add]",56,34,4,20972,0.11764705882352941,0.07142857142857142,query_1,"['GO:0002444', 'GO:0002703']"
REAC,REAC:R-HSA-2214320,Anchoring fibril formation,0.0033293449836847727,True,Anchoring fibril formation,15,32,3,11056,0.09375,0.2,query_1,['REAC:R-HSA-2022090']
GO:BP,GO:0016032,viral process,0.003385578616849982,True,"""A multi-organism process in which a virus is a participant. The other participant is the host. Includes infection of a host cell, replication of the viral genome, and assembly of progeny virus particles. In some cases the viral genetic material may integrate into the host genome and only subsequently, under particular circumstances, 'complete' its life cycle."" [GOC:bf, GOC:jl, GOC:mah]",377,34,7,20972,0.20588235294117646,0.01856763925729443,query_1,['GO:0008150']
GO:BP,GO:0002456,T cell mediated immunity,0.0035316826780188264,True,"""Any process involved in the carrying out of an immune response by a T cell."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",131,34,5,20972,0.14705882352941177,0.03816793893129771,query_1,"['GO:0002449', 'GO:0002460']"
GO:BP,GO:0099024,plasma membrane invagination,0.003565914003724772,True,"""An infolding of the plasma membrane."" [GOC:dos, GOC:vw]",57,34,4,20972,0.11764705882352941,0.07017543859649122,query_1,['GO:0010324']
GO:BP,GO:0040011,locomotion,0.0038603746723104067,True,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",1236,34,11,20972,0.3235294117647059,0.00889967637540453,query_1,['GO:0008150']
GO:BP,GO:0035700,astrocyte chemotaxis,0.004251895843049218,True,"""The directed movement of an astrocyte guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [CL:0000127, GOC:BHF, PMID:12271471]",2,34,2,20972,0.058823529411764705,1.0,query_1,"['GO:0043615', 'GO:0060326']"
GO:BP,GO:0001970,positive regulation of activation of membrane attack complex,0.004251895843049218,True,"""Any process that activates, maintains or increases the frequency, rate or extent of the activation of the membrane attack complex components of the complement cascade."" [GOC:hjd]",2,34,2,20972,0.058823529411764705,1.0,query_1,"['GO:0001905', 'GO:0001969', 'GO:0045917']"
GO:BP,GO:2000458,regulation of astrocyte chemotaxis,0.004251895843049218,True,"""Any process that modulates the frequency, rate or extent of astrocyte chemotaxis."" [GOC:obol]",2,34,2,20972,0.058823529411764705,1.0,query_1,"['GO:0035700', 'GO:0050920', 'GO:1903975']"
GO:BP,GO:0032930,positive regulation of superoxide anion generation,0.004344095855758844,True,"""Any process that activates or increases the frequency, rate or extent of enzymatic generation of superoxide by a cell."" [GOC:mah]",17,34,3,20972,0.08823529411764706,0.17647058823529413,query_1,"['GO:0032928', 'GO:0042554', 'GO:2000379']"
GO:BP,GO:0002921,negative regulation of humoral immune response,0.004344095855758844,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of a humoral immune response."" [GOC:add]",17,34,3,20972,0.08823529411764706,0.17647058823529413,query_1,"['GO:0002920', 'GO:0006959', 'GO:0050777']"
GO:BP,GO:1905517,macrophage migration,0.0043869854473881,True,"""The orderly movement of a macrophage from one site to another."" [GO_REF:0000091, GOC:TermGenie, PMID:25749876]",60,34,4,20972,0.11764705882352941,0.06666666666666667,query_1,"['GO:0071674', 'GO:0097529']"
GO:BP,GO:0016477,cell migration,0.004445288999158812,True,"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]",1532,34,12,20972,0.35294117647058826,0.007832898172323759,query_1,['GO:0048870']
GO:BP,GO:2000147,positive regulation of cell motility,0.004657544151652078,True,"""Any process that activates or increases the frequency, rate or extent of cell motility."" [GOC:mah]",571,34,8,20972,0.23529411764705882,0.014010507880910683,query_1,"['GO:0040017', 'GO:0048522', 'GO:0048870', 'GO:2000145']"
GO:BP,GO:0023052,signaling,0.004681821511181615,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",6558,34,24,20972,0.7058823529411765,0.0036596523330283625,query_1,['GO:0050789']
GO:BP,GO:0002889,regulation of immunoglobulin mediated immune response,0.004689472913961613,True,"""Any process that modulates the frequency, rate, or extent of an immunoglobulin mediated immune response."" [GOC:add]",61,34,4,20972,0.11764705882352941,0.06557377049180328,query_1,"['GO:0002712', 'GO:0016064']"
GO:BP,GO:0002712,regulation of B cell mediated immunity,0.004689472913961613,True,"""Any process that modulates the frequency, rate, or extent of B cell mediated immunity."" [GOC:add]",61,34,4,20972,0.11764705882352941,0.06557377049180328,query_1,"['GO:0002706', 'GO:0002822', 'GO:0019724']"
GO:BP,GO:0002707,negative regulation of lymphocyte mediated immunity,0.004689472913961613,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]",61,34,4,20972,0.11764705882352941,0.06557377049180328,query_1,"['GO:0002449', 'GO:0002704', 'GO:0002706']"
GO:BP,GO:0071216,cellular response to biotic stimulus,0.004794550205397849,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:mah]",252,34,6,20972,0.17647058823529413,0.023809523809523808,query_1,"['GO:0009607', 'GO:0051716']"
GO:BP,GO:0001817,regulation of cytokine production,0.004923402712194335,True,"""Any process that modulates the frequency, rate, or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",780,34,9,20972,0.2647058823529412,0.011538461538461539,query_1,"['GO:0001816', 'GO:0010468', 'GO:0051239']"
GO:BP,GO:0001816,cytokine production,0.005242071900732598,True,"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]",786,34,9,20972,0.2647058823529412,0.011450381679389313,query_1,"['GO:0010467', 'GO:0032501']"
GO:BP,GO:0007154,cell communication,0.005280064412832179,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",6598,34,24,20972,0.7058823529411765,0.003637465898757199,query_1,['GO:0009987']
GO:BP,GO:0051049,regulation of transport,0.005591329532510363,True,"""Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1566,34,12,20972,0.35294117647058826,0.007662835249042145,query_1,"['GO:0006810', 'GO:0032879']"
GO:BP,GO:0040017,positive regulation of locomotion,0.005642825819028879,True,"""Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]",586,34,8,20972,0.23529411764705882,0.013651877133105802,query_1,"['GO:0040011', 'GO:0040012', 'GO:0048518']"
GO:BP,GO:0010324,membrane invagination,0.005690017369244138,True,"""The infolding of a membrane."" [GOC:tb]",64,34,4,20972,0.11764705882352941,0.0625,query_1,['GO:0061024']
REAC,REAC:R-HSA-2243919,Crosslinking of collagen fibrils,0.005935717520939343,True,Crosslinking of collagen fibrils,18,32,3,11056,0.09375,0.16666666666666666,query_1,['REAC:R-HSA-2022090']
GO:BP,GO:0032928,regulation of superoxide anion generation,0.006176623936304985,True,"""Any process that modulates the frequency, rate or extent of enzymatic generation of superoxide by a cell."" [GOC:mah]",19,34,3,20972,0.08823529411764706,0.15789473684210525,query_1,"['GO:0042554', 'GO:0090322']"
GO:BP,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,0.006176623936304985,True,"""Any process that activates or increases the frequency, rate, or extent of myeloid leukocyte mediated immunity."" [GOC:add]",19,34,3,20972,0.08823529411764706,0.15789473684210525,query_1,"['GO:0002444', 'GO:0002705', 'GO:0002886']"
GO:BP,GO:0002705,positive regulation of leukocyte mediated immunity,0.006647000211968343,True,"""Any process that activates or increases the frequency, rate, or extent of leukocyte mediated immunity."" [GOC:add]",149,34,5,20972,0.14705882352941177,0.03355704697986577,query_1,"['GO:0002443', 'GO:0002699', 'GO:0002703']"
GO:BP,GO:0097696,cell surface receptor signaling pathway via STAT,0.006868273487254785,True,"""An intracellular signal transduction process in which STAT proteins (Signal Transducers and Activators of Transcription) convey a signal to trigger a change in the activity or state of a cell. The STAT cascade begins with receptor activation followed by activation of STAT proteins by kinases. It proceeds through STA dimerization and subsequent nuclear translocation of STAT proteins, and ends with regulation of target gene expression by STAT proteins."" [GOC:rjd, PMID:21534947, PMID:24587195]",150,34,5,20972,0.14705882352941177,0.03333333333333333,query_1,['GO:0007166']
REAC,REAC:R-HSA-380108,Chemokine receptors bind chemokines,0.006973466297837284,True,Chemokine receptors bind chemokines,57,32,4,11056,0.125,0.07017543859649122,query_1,['REAC:R-HSA-375276']
GO:BP,GO:0048518,positive regulation of biological process,0.007036291282787789,True,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",6150,34,23,20972,0.6764705882352942,0.0037398373983739837,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0030098,lymphocyte differentiation,0.007698217854609352,True,"""The process in which a relatively unspecialized precursor cell acquires specialized features of a lymphocyte. A lymphocyte is a leukocyte commonly found in the blood and lymph that has the characteristics of a large nucleus, a neutral staining cytoplasm, and prominent heterochromatin."" [CL:0000542, GOC:go_curators]",427,34,7,20972,0.20588235294117646,0.01639344262295082,query_1,"['GO:0046649', 'GO:1903131']"
GO:BP,GO:0007275,multicellular organism development,0.007913323657513217,True,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",4690,34,20,20972,0.5882352941176471,0.0042643923240938165,query_1,"['GO:0032501', 'GO:0048856']"
REAC,REAC:R-HSA-3000171,Non-integrin membrane-ECM interactions,0.008002230437928526,True,Non-integrin membrane-ECM interactions,59,32,4,11056,0.125,0.06779661016949153,query_1,['REAC:R-HSA-1474244']
REAC,REAC:R-HSA-418594,G alpha (i) signalling events,0.008140297119859103,True,G alpha (i) signalling events,311,32,7,11056,0.21875,0.022508038585209004,query_1,['REAC:R-HSA-388396']
GO:BP,GO:0010759,positive regulation of macrophage chemotaxis,0.0084589408886051,True,"""Any process that increases the rate, frequency or extent of macrophage chemotaxis. Macrophage chemotaxis is the movement of a macrophage in response to an external stimulus."" [GOC:BHF, GOC:dph, GOC:tb]",21,34,3,20972,0.08823529411764706,0.14285714285714285,query_1,"['GO:0002690', 'GO:0010758', 'GO:0048246', 'GO:0071622', 'GO:1905523']"
GO:BP,GO:0032501,multicellular organismal process,0.008603252170013165,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",7337,34,25,20972,0.7352941176470589,0.0034073872154831673,query_1,['GO:0008150']
KEGG,KEGG:03260,Virion - Human immunodeficiency virus,0.009049107902508121,True,Virion - Human immunodeficiency virus,5,31,2,8716,0.06451612903225806,0.4,query_1,['KEGG:00000']
GO:BP,GO:0050766,positive regulation of phagocytosis,0.009129198735592458,True,"""Any process that activates or increases the frequency, rate or extent of phagocytosis."" [GOC:ai]",72,34,4,20972,0.11764705882352941,0.05555555555555555,query_1,"['GO:0006909', 'GO:0045807', 'GO:0050764']"
GO:BP,GO:0032835,glomerulus development,0.009129198735592458,True,"""The progression of the glomerulus over time from its initial formation until its mature state. The glomerulus is a capillary tuft which forms a close network with the visceral epithelium (podocytes) and the mesangium to form the filtration barrier and is surrounded by Bowman's capsule in nephrons of the vertebrate kidney. The glomerulus is part of the nephron and is restricted to one body segment."" [GOC:mah, GOC:mtg_kidney_jan10]",72,34,4,20972,0.11764705882352941,0.05555555555555555,query_1,"['GO:0048856', 'GO:0072006']"
GO:BP,GO:2000401,regulation of lymphocyte migration,0.009129198735592458,True,"""Any process that modulates the frequency, rate or extent of lymphocyte migration."" [GOC:mah]",72,34,4,20972,0.11764705882352941,0.05555555555555555,query_1,"['GO:0071675', 'GO:0072676']"
GO:BP,GO:0045591,positive regulation of regulatory T cell differentiation,0.009783710181134971,True,"""Any process that activates or increases the frequency, rate or extent of differentiation of regulatory T cells."" [ISBN:0781735149]",22,34,3,20972,0.08823529411764706,0.13636363636363635,query_1,"['GO:0045066', 'GO:0045582', 'GO:0045589']"
GO:BP,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,0.009783710181134971,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte adhesion to vascular endothelial cell."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23897866]",22,34,3,20972,0.08823529411764706,0.13636363636363635,query_1,"['GO:0061756', 'GO:1903039', 'GO:1904994']"
GO:BP,GO:0042113,B cell activation,0.009923596566874615,True,"""The change in morphology and behavior of a mature or immature B cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]",286,34,6,20972,0.17647058823529413,0.02097902097902098,query_1,['GO:0046649']
GO:BP,GO:0042221,response to chemical,0.010131734818382192,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]",3863,34,18,20972,0.5294117647058824,0.004659590991457417,query_1,['GO:0050896']
KEGG,KEGG:05133,Pertussis,0.010454240221350755,True,Pertussis,76,31,4,8716,0.12903225806451613,0.05263157894736842,query_1,['KEGG:00000']
KEGG,KEGG:05171,Coronavirus disease - COVID-19,0.010952752612544338,True,Coronavirus disease - COVID-19,234,31,6,8716,0.1935483870967742,0.02564102564102564,query_1,['KEGG:00000']
GO:BP,GO:0032103,positive regulation of response to external stimulus,0.01142762443125386,True,"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]",645,34,8,20972,0.23529411764705882,0.012403100775193798,query_1,"['GO:0009605', 'GO:0032101', 'GO:0048584']"
GO:BP,GO:1904018,positive regulation of vasculature development,0.011599902775585461,True,"""Any process that activates or increases the frequency, rate or extent of vasculature development."" [GO_REF:0000058, GOC:TermGenie, PMID:21472453]",167,34,5,20972,0.14705882352941177,0.029940119760479042,query_1,"['GO:0001944', 'GO:0051094', 'GO:0051240', 'GO:1901342']"
GO:BP,GO:0150076,neuroinflammatory response,0.01194006246382403,True,"""The immediate defensive reaction by neural vertebrate tissue to infection or injury caused by chemical or physical agents."" [GOC:aruk, GOC:bc, PMID:10981966, PMID:11099416, PMID:18164423]",77,34,4,20972,0.11764705882352941,0.05194805194805195,query_1,['GO:0006954']
REAC,REAC:R-HSA-500792,GPCR ligand binding,0.012506967605467389,True,GPCR ligand binding,460,32,8,11056,0.25,0.017391304347826087,query_1,['REAC:R-HSA-372790']
GO:BP,GO:0043315,positive regulation of neutrophil degranulation,0.012742710832249479,True,"""Any process that activates or increases the frequency, rate or extent of neutrophil degranulation."" [ISBN:0781735149]",3,34,2,20972,0.058823529411764705,0.6666666666666666,query_1,"['GO:0002888', 'GO:0043302', 'GO:0043312', 'GO:0043313', 'GO:0050778']"
GO:BP,GO:0001905,activation of membrane attack complex,0.012742710832249479,True,"""The activation of the membrane attack complex components of the complement cascade which can result in death of a target cell through cytolysis."" [GOC:add, ISBN:0781735149]",3,34,2,20972,0.058823529411764705,0.6666666666666666,query_1,['GO:0006956']
GO:BP,GO:0150064,vertebrate eye-specific patterning,0.012742710832249479,True,"""Early postnatal vertebrate developmental process, during which axons of retinal ganglion cells (RGCs), transmitting overlapping inputs from both eyes, segregate into distinct eye-specific non-overlapping regions in the dorsal lateral geniculate nucleus (dLGN) of the thalamus."" [GOC:aruk, GOC:bc, PMID:16025107, PMID:22632727, PMID:29322522]",3,34,2,20972,0.058823529411764705,0.6666666666666666,query_1,"['GO:0003002', 'GO:0007417', 'GO:0150063']"
GO:BP,GO:0001969,regulation of activation of membrane attack complex,0.012742710832249479,True,"""Any process that modulates the frequency, rate or extent of the activation of the membrane attack complex components of the complement cascade."" [GOC:hjd]",3,34,2,20972,0.058823529411764705,0.6666666666666666,query_1,"['GO:0001905', 'GO:0030449']"
GO:BP,GO:0045957,"negative regulation of complement activation, alternative pathway",0.012742710832249479,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of complement activation by the alternative pathway."" [GOC:go_curators]",3,34,2,20972,0.058823529411764705,0.6666666666666666,query_1,"['GO:0006957', 'GO:0030451', 'GO:0045824', 'GO:0045916']"
GO:BP,GO:0038178,complement component C5a signaling pathway,0.012742710832249479,True,"""A G protein-coupled receptor signaling pathway initiated by a C5a component of the complement pathway binding to a complement receptor, and ending with regulation of a downstream cellular process. C5a is a peptide derived from the C5 complement factor."" [GOC:jc, PMID:15313431, Wikipedia:Complement_component_5a]",3,34,2,20972,0.058823529411764705,0.6666666666666666,query_1,"['GO:0002430', 'GO:0007186']"
GO:BP,GO:0045963,negative regulation of dopamine metabolic process,0.012742710832249479,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving dopamine."" [GOC:go_curators]",3,34,2,20972,0.058823529411764705,0.6666666666666666,query_1,"['GO:0033239', 'GO:0042053', 'GO:0042417']"
GO:BP,GO:0006810,transport,0.012898491735757352,True,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",4370,34,19,20972,0.5588235294117647,0.004347826086956522,query_1,['GO:0051234']
GO:BP,GO:0033993,response to lipid,0.013127499899192808,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]",880,34,9,20972,0.2647058823529412,0.010227272727272727,query_1,['GO:0042221']
KEGG,KEGG:03264,Virion - Flavivirus and Alphavirus,0.013543563985407773,True,Virion - Flavivirus and Alphavirus,6,31,2,8716,0.06451612903225806,0.3333333333333333,query_1,['KEGG:00000']
GO:BP,GO:0072359,circulatory system development,0.013737743015892248,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",1135,34,10,20972,0.29411764705882354,0.00881057268722467,query_1,['GO:0048731']
GO:BP,GO:0070098,chemokine-mediated signaling pathway,0.01390658605855571,True,"""The series of molecular signals initiated by a chemokine binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",80,34,4,20972,0.11764705882352941,0.05,query_1,"['GO:0007186', 'GO:0019221', 'GO:1990869']"
GO:BP,GO:0002407,dendritic cell chemotaxis,0.014563519033470397,True,"""The movement of a dendritic cell in response to an external stimulus."" [CL:0000451, GOC:add, ISBN:0781735149, PMID:15814331, PMID:16056255]",25,34,3,20972,0.08823529411764706,0.12,query_1,"['GO:0030595', 'GO:0036336']"
GO:BP,GO:1901623,regulation of lymphocyte chemotaxis,0.014563519033470397,True,"""Any process that modulates the frequency, rate or extent of lymphocyte chemotaxis."" [GOC:TermGenie]",25,34,3,20972,0.08823529411764706,0.12,query_1,"['GO:0002688', 'GO:0048247', 'GO:2000401']"
GO:BP,GO:0030593,neutrophil chemotaxis,0.015344048999605172,True,"""The directed movement of a neutrophil cell, the most numerous polymorphonuclear leukocyte found in the blood, in response to an external stimulus, usually an infection or wounding."" [GOC:jl, ISBN:0198506732]",82,34,4,20972,0.11764705882352941,0.04878048780487805,query_1,"['GO:0071621', 'GO:1990266']"
GO:BP,GO:0043299,leukocyte degranulation,0.015344048999605172,True,"""The regulated exocytosis of secretory granules by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",82,34,4,20972,0.11764705882352941,0.04878048780487805,query_1,"['GO:0002252', 'GO:0045055', 'GO:0051649']"
GO:BP,GO:0048583,regulation of response to stimulus,0.016442806478321217,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",3993,34,18,20972,0.5294117647058824,0.004507888805409466,query_1,"['GO:0050789', 'GO:0050896']"
GO:BP,GO:0010818,T cell chemotaxis,0.016444869038772705,True,"""The directed movement of a T cell in response to an external stimulus. A T cell is a type of lymphocyte whose defining characteristic is the expression of a T cell receptor complex."" [GOC:dph, GOC:tb]",26,34,3,20972,0.08823529411764706,0.11538461538461539,query_1,"['GO:0048247', 'GO:0072678']"
GO:BP,GO:0048731,system development,0.018334019796080906,True,"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]",4023,34,18,20972,0.5294117647058824,0.0044742729306487695,query_1,"['GO:0007275', 'GO:0048856']"
GO:BP,GO:0050793,regulation of developmental process,0.01842095432695076,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",2431,34,14,20972,0.4117647058823529,0.005758946935417524,query_1,"['GO:0032502', 'GO:0050789']"
GO:BP,GO:0090322,regulation of superoxide metabolic process,0.018479981787792584,True,"""Any process that modulates the rate, frequency, or extent of superoxide metabolism, the chemical reactions and pathways involving superoxide, the superoxide anion O2- (superoxide free radical), or any compound containing this species."" [GOC:tb]",27,34,3,20972,0.08823529411764706,0.1111111111111111,query_1,"['GO:0006801', 'GO:2000377']"
GO:BP,GO:0001822,kidney development,0.018828944847472318,True,"""The process whose specific outcome is the progression of the kidney over time, from its formation to the mature structure. The kidney is an organ that filters the blood and/or excretes the end products of body metabolism in the form of urine."" [GOC:dph, GOC:mtg_kidney_jan10, ISBN:0124020607, ISBN:0721662544]",320,34,6,20972,0.17647058823529413,0.01875,query_1,"['GO:0048513', 'GO:0072001']"
KEGG,KEGG:05323,Rheumatoid arthritis,0.019264183605727406,True,Rheumatoid arthritis,89,31,4,8716,0.12903225806451613,0.0449438202247191,query_1,['KEGG:00000']
GO:BP,GO:0001819,positive regulation of cytokine production,0.019401374597958973,True,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",492,34,7,20972,0.20588235294117646,0.014227642276422764,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']"
GO:BP,GO:0010628,positive regulation of gene expression,0.019912888558635246,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1184,34,10,20972,0.29411764705882354,0.008445945945945946,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:BP,GO:0045580,regulation of T cell differentiation,0.020610370683594455,True,"""Any process that modulates the frequency, rate or extent of T cell differentiation."" [GOC:go_curators]",188,34,5,20972,0.14705882352941177,0.026595744680851064,query_1,"['GO:0030217', 'GO:0045619', 'GO:0050863']"
GO:BP,GO:1905523,positive regulation of macrophage migration,0.020674650485603123,True,"""Any process that activates or increases the frequency, rate or extent of macrophage migration."" [GO_REF:0000058, GOC:TermGenie, PMID:25749876]",28,34,3,20972,0.08823529411764706,0.10714285714285714,query_1,"['GO:0071677', 'GO:1905517', 'GO:1905521']"
GO:BP,GO:1990869,cellular response to chemokine,0.02124884007444944,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemokine stimulus."" [PMID:11113082]",89,34,4,20972,0.11764705882352941,0.0449438202247191,query_1,"['GO:0071345', 'GO:1990868']"
GO:BP,GO:1990868,response to chemokine,0.02124884007444944,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemokine stimulus."" [PMID:11113082]",89,34,4,20972,0.11764705882352941,0.0449438202247191,query_1,['GO:0034097']
REAC,REAC:R-HSA-3000178,ECM proteoglycans,0.021793608380425485,True,ECM proteoglycans,76,32,4,11056,0.125,0.05263157894736842,query_1,['REAC:R-HSA-1474244']
GO:BP,GO:0048870,cell motility,0.02269074348953721,True,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",1794,34,12,20972,0.35294117647058826,0.006688963210702341,query_1,['GO:0009987']
GO:BP,GO:0072001,renal system development,0.022807489312406348,True,"""The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels."" [GOC:mtg_kidney_jan10, GOC:yaf, PMID:6996269]",331,34,6,20972,0.17647058823529413,0.01812688821752266,query_1,['GO:0048731']
KEGG,KEGG:04640,Hematopoietic cell lineage,0.022809034786245786,True,Hematopoietic cell lineage,93,31,4,8716,0.12903225806451613,0.043010752688172046,query_1,['KEGG:00000']
GO:BP,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,0.02303464156321069,True,"""Any process that modulates the frequency, rate or extent of leukocyte adhesion to vascular endothelial cell."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23897866]",29,34,3,20972,0.08823529411764706,0.10344827586206896,query_1,"['GO:0061756', 'GO:1903037']"
GO:BP,GO:0090594,inflammatory response to wounding,0.02303464156321069,True,"""The immediate defensive reaction by vertebrate tissue to injury caused by chemical or physical agents."" [GOC:add]",29,34,3,20972,0.08823529411764706,0.10344827586206896,query_1,"['GO:0006954', 'GO:0009611']"
GO:BP,GO:0030334,regulation of cell migration,0.023071948658590496,True,"""Any process that modulates the frequency, rate or extent of cell migration."" [GOC:go_curators]",944,34,9,20972,0.2647058823529412,0.009533898305084746,query_1,"['GO:0016477', 'GO:2000145']"
GO:BP,GO:0150062,complement-mediated synapse pruning,0.025459497047296876,True,"""Synaptic pruning mediated by complement system signaling."" [GOC:aruk, GOC:bc, PMID:18083105, PMID:22632727, PMID:29844190]",4,34,2,20972,0.058823529411764705,0.5,query_1,['GO:0098883']
GO:BP,GO:0033239,negative regulation of amine metabolic process,0.025459497047296876,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving amines."" [GOC:mah]",4,34,2,20972,0.058823529411764705,0.5,query_1,"['GO:0009308', 'GO:0009892', 'GO:0033238']"
GO:BP,GO:0010758,regulation of macrophage chemotaxis,0.025565694755266394,True,"""Any process that modulates the rate, frequency or extent of macrophage chemotaxis. Macrophage chemotaxis is the movement of a macrophage in response to an external stimulus."" [GOC:BHF, GOC:dph, GOC:tb]",30,34,3,20972,0.08823529411764706,0.1,query_1,"['GO:0002688', 'GO:0048246', 'GO:1905521']"
